64890	8.579001	0.683048	not_like_him
8554	2.507302	0.869177	be_OK_with_him
28861	11.415476	1.505466	love him
42050	4.838540	1.680892	not_like_him
32193	10.339507	0.583646	love him
64895	6.573742	1.151433	not_like_him
2355	6.539397	0.462065	be_OK_with_him
0	2.209159	0.723567	be_OK_with_him
70406	11.196378	0.836326	not_like_him
57399	4.229595	0.128253	not_like_him
41732	9.505944	0.005273	love him
11429	8.652725	1.348934	love him
75270	17.101108	0.490712	not_like_him
5459	7.871839	0.717662	be_OK_with_him
73520	8.262131	1.361646	not_like_him
40279	9.015635	1.658555	love him
21540	9.215351	0.806762	love him
17694	6.375007	0.033678	be_OK_with_him
22329	2.262014	1.022169	not_like_him
46570	5.677110	0.709469	not_like_him
42403	11.293017	0.207976	love him
33654	6.590043	1.353117	not_like_him
9171	4.711960	0.194167	be_OK_with_him
28122	8.768099	1.108041	love him
34095	11.502519	0.545097	love him
1774	4.682812	0.578112	be_OK_with_him
40131	12.446578	0.300754	love him
13994	12.908384	1.657722	love him
77064	12.601108	0.974527	not_like_him
11210	3.929456	0.025466	be_OK_with_him
6122	9.751503	1.182050	love him
15341	3.043767	0.888168	be_OK_with_him
44373	4.391522	0.807100	not_like_him
28454	11.695276	0.679015	love him
63771	7.879742	0.154263	not_like_him
9217	5.613163	0.933632	be_OK_with_him
69076	9.140172	0.851300	not_like_him
24489	4.258644	0.206892	not_like_him
16871	6.799831	1.221171	be_OK_with_him
39776	8.752758	0.484418	love him
5901	1.123033	1.180352	be_OK_with_him
40987	10.833248	1.585426	love him
7479	3.051618	0.026781	be_OK_with_him
38768	5.308409	0.030683	love him
4933	1.841792	0.028099	be_OK_with_him
32311	2.261978	1.605603	not_like_him
26501	11.573696	1.061347	love him
37433	8.038764	1.083910	love him
23503	10.734007	0.103715	love him
68607	9.661909	0.350772	not_like_him
27742	9.005850	0.548737	love him
11303	0.000000	0.539131	be_OK_with_him
0	5.757140	1.062373	be_OK_with_him
32729	9.164656	1.624565	love him
24619	1.318340	1.436243	not_like_him
42414	14.075597	0.695934	love him
20210	10.107550	1.308398	love him
33225	7.960293	1.219760	love him
54483	6.317292	0.018209	not_like_him
18475	12.664194	0.595653	love him
33926	2.906644	0.581657	not_like_him
43865	2.388241	0.913938	not_like_him
26547	6.024471	0.486215	love him
44404	7.226764	1.255329	love him
16674	4.183997	1.275290	be_OK_with_him
8123	11.850211	1.096981	love him
42747	11.661797	1.167935	love him
56054	3.574967	0.494666	not_like_him
10933	0.000000	0.107475	be_OK_with_him
18121	7.937657	0.904799	love him
11272	3.365027	1.014085	be_OK_with_him
16297	0.000000	0.367491	be_OK_with_him
28168	13.860672	1.293270	love him
40963	10.306714	1.211594	love him
31685	7.228002	0.670670	love him
55164	4.508740	1.036192	not_like_him
17595	0.366328	0.163652	be_OK_with_him
1862	3.299444	0.575152	be_OK_with_him
57087	0.573287	0.607915	not_like_him
63082	9.183738	0.012280	not_like_him
51213	7.842646	1.060636	love him
6487	4.750964	0.558240	be_OK_with_him
4805	11.438702	1.556334	love him
30302	8.243063	1.122768	love him
68680	7.949017	0.271865	not_like_him
17591	7.875477	0.227085	be_OK_with_him
74391	9.569087	0.364856	not_like_him
37217	7.750103	0.869094	love him
42814	0.000000	1.515293	not_like_him
14738	3.396030	0.633977	be_OK_with_him
19896	11.916091	0.025294	love him
14673	0.460758	0.689586	be_OK_with_him
32011	13.087566	0.476002	love him
58736	4.589016	1.672600	not_like_him
54744	8.397217	1.534103	not_like_him
29482	5.562772	1.689388	not_like_him
27698	10.905159	0.619091	love him
11443	1.311441	1.169887	be_OK_with_him
56117	10.647170	0.980141	love him
39514	0.000000	0.481918	not_like_him
26627	8.503025	0.830861	love him
16525	0.436880	1.395314	be_OK_with_him
24368	6.127867	1.102179	not_like_him
22160	12.112492	0.359680	love him
6030	1.264968	1.141582	be_OK_with_him
6468	6.067568	1.327047	be_OK_with_him
22945	8.010964	1.681648	love him
18520	3.791084	0.304072	be_OK_with_him
34914	11.773195	1.262621	love him
6121	8.339588	1.443357	be_OK_with_him
38063	2.563092	1.464013	not_like_him
23410	5.954216	0.953782	not_like_him
35073	9.288374	0.767318	love him
52914	3.976796	1.043109	not_like_him
16801	8.585227	1.455708	love him
9533	1.271946	0.796506	be_OK_with_him
16721	0.000000	0.242778	be_OK_with_him
5832	0.000000	0.089749	be_OK_with_him
44591	11.521298	0.300860	love him
10143	1.139447	0.415373	be_OK_with_him
21609	5.699090	1.391892	be_OK_with_him
23817	2.449378	1.322560	not_like_him
15640	0.000000	1.228380	be_OK_with_him
8847	3.168365	0.053993	be_OK_with_him
50939	10.428610	1.126257	love him
28521	2.943070	1.446816	not_like_him
32901	10.441348	0.975283	love him
42850	12.478764	1.628726	love him
13499	5.856902	0.363883	be_OK_with_him
40345	2.476420	0.096075	not_like_him
43547	1.826637	0.811457	not_like_him
70758	4.324451	0.328235	not_like_him
19780	1.376085	1.178359	be_OK_with_him
44484	5.342462	0.394527	not_like_him
54462	11.835521	0.693301	love him
20085	12.423687	1.424264	love him
42291	12.161273	0.071131	love him
47550	8.148360	1.649194	love him
11938	1.531067	1.549756	be_OK_with_him
40699	3.200912	0.309679	not_like_him
70908	8.862691	0.530506	not_like_him
73989	6.370551	0.369350	not_like_him
11872	2.468841	0.145060	be_OK_with_him
48463	11.054212	0.141508	love him
15987	2.037080	0.715243	be_OK_with_him
70036	13.364030	0.549972	not_like_him
32967	10.249135	0.192735	love him
63249	10.464252	1.669767	not_like_him
42795	9.424574	0.013725	love him
14459	4.458902	0.268444	be_OK_with_him
19973	0.000000	0.575976	be_OK_with_him
5494	9.686082	1.029808	love him
67902	13.649402	1.052618	not_like_him
25621	13.181148	0.273014	love him
27545	3.877472	0.401600	not_like_him
58656	1.413952	0.451380	not_like_him
7327	4.248986	1.430249	be_OK_with_him
64555	8.779183	0.845947	not_like_him
8998	4.156252	0.097109	be_OK_with_him
11752	5.580018	0.158401	be_OK_with_him
76319	15.040440	1.366898	not_like_him
27665	12.793870	1.307323	love him
67417	3.254877	0.669546	not_like_him
21808	10.725607	0.588588	love him
15326	8.256473	0.765891	be_OK_with_him
20057	8.033892	1.618562	love him
79341	10.702532	0.204792	not_like_him
15636	5.062996	1.132555	be_OK_with_him
35602	10.772286	0.668721	love him
28544	1.892354	0.837028	not_like_him
57663	1.019966	0.372320	not_like_him
78727	15.546043	0.729742	not_like_him
68255	11.638205	0.409125	not_like_him
14964	3.427886	0.975616	be_OK_with_him
21835	11.246174	1.475586	love him
7487	0.000000	0.645045	be_OK_with_him
8700	0.000000	1.424017	be_OK_with_him
26226	8.242553	0.279069	love him
65899	8.700060	0.101807	not_like_him
6543	0.812344	0.260334	be_OK_with_him
46556	2.448235	1.176829	not_like_him
71038	13.230078	0.616147	not_like_him
47657	0.236133	0.340840	not_like_him
19600	11.155826	0.335131	love him
37422	11.029636	0.505769	love him
1363	2.901181	1.646633	be_OK_with_him
26535	3.924594	1.143120	not_like_him
47707	2.524806	1.292848	not_like_him
38055	3.527474	1.449158	not_like_him
6286	3.384281	0.889268	be_OK_with_him
10747	0.000000	1.107592	be_OK_with_him
44883	11.898890	0.406441	love him
56823	3.529892	1.375844	not_like_him
68086	11.442677	0.696919	not_like_him
70242	10.308145	0.422722	not_like_him
11409	8.540529	0.727373	be_OK_with_him
67671	7.156949	1.691682	not_like_him
61238	0.720675	0.847574	not_like_him
17774	0.229405	1.038603	be_OK_with_him
53376	3.399331	0.077501	not_like_him
30930	6.157239	0.580133	not_like_him
28987	1.239698	0.719989	not_like_him
13655	6.036854	0.016548	be_OK_with_him
7227	5.258665	0.933722	be_OK_with_him
40409	12.393001	1.571281	love him
13605	9.627613	0.935842	be_OK_with_him
26400	11.130453	0.597610	love him
13491	8.842595	0.349768	love him
30232	10.690010	1.456595	love him
43253	5.714718	1.674780	love him
55536	3.052505	1.335804	not_like_him
8807	0.000000	0.059025	be_OK_with_him
25783	9.945307	1.287952	love him
22812	2.719723	1.142148	not_like_him
77826	11.154055	1.608486	not_like_him
38172	2.687918	0.660836	not_like_him
31676	10.037847	0.962245	love him
74038	12.404762	1.112080	not_like_him
44738	10.237305	0.633422	love him
17410	4.745392	0.662520	be_OK_with_him
5688	4.639461	1.569431	be_OK_with_him
36642	3.149310	0.639669	not_like_him
29956	13.406875	1.639194	love him
60350	6.068668	0.881241	not_like_him
23758	9.477022	0.899002	love him
25780	3.897620	0.560201	be_OK_with_him
11342	5.463615	1.203677	be_OK_with_him
36109	3.369267	1.575043	not_like_him
14292	5.234562	0.825954	be_OK_with_him
11160	0.000000	0.722170	be_OK_with_him
23762	12.979069	0.504068	love him
39567	5.376564	0.557476	not_like_him
25647	13.527910	1.586732	love him
14814	2.196889	0.784587	be_OK_with_him
73590	10.691748	0.007509	not_like_him
35187	1.659242	0.447066	not_like_him
49459	8.369667	0.656697	love him
31657	13.157197	0.143248	love him
6259	8.199667	0.908508	be_OK_with_him
33101	4.441669	0.439381	love him
27107	9.846492	0.644523	love him
17824	0.019540	0.977949	be_OK_with_him
43536	8.253774	0.748700	love him
67705	6.038620	1.509646	not_like_him
35283	6.091587	1.694641	love him
71308	8.986820	1.225165	not_like_him
31054	11.508473	1.624296	love him
52387	8.807734	0.713922	love him
40328	0.000000	0.816676	not_like_him
34844	8.889202	1.665414	love him
11607	3.178117	0.542752	be_OK_with_him
64306	7.013795	0.139909	not_like_him
32721	9.605014	0.065254	love him
33170	1.230540	1.331674	not_like_him
37192	10.412811	0.890803	love him
13089	0.000000	0.567161	be_OK_with_him
66491	9.699991	0.122011	not_like_him
15941	0.000000	0.061191	be_OK_with_him
4272	4.455293	0.272135	be_OK_with_him
48812	3.020977	1.502803	not_like_him
28818	8.099278	0.216317	love him
35394	1.157764	1.603217	not_like_him
71791	10.105396	0.121067	not_like_him
40668	11.230148	0.408603	love him
39580	9.070058	0.011379	love him
11786	0.566460	0.478837	be_OK_with_him
19251	0.000000	0.487300	be_OK_with_him
56594	8.956369	1.193484	love him
54495	1.523057	0.620528	not_like_him
11844	2.749006	0.169855	be_OK_with_him
45465	9.235393	0.188350	love him
31033	10.555573	0.403927	love him
16633	6.956372	1.519308	be_OK_with_him
13887	0.636281	1.273984	be_OK_with_him
52603	3.574737	0.075163	not_like_him
72000	9.032486	1.461809	not_like_him
68497	5.958993	0.023012	not_like_him
35135	2.435300	1.211744	not_like_him
26397	10.539731	1.638248	love him
7313	7.646702	0.056513	be_OK_with_him
91273	20.919349	0.644571	not_like_him
24743	1.424726	0.838447	not_like_him
31690	6.748663	0.890223	love him
15432	2.289167	0.114881	be_OK_with_him
58394	5.548377	0.402238	not_like_him
33962	6.057227	0.432666	not_like_him
31442	10.828595	0.559955	love him
31044	11.318160	0.271094	love him
29938	13.265311	0.633903	love him
9875	0.000000	1.496715	be_OK_with_him
51542	6.517133	0.402519	love him
11878	4.934374	1.520028	be_OK_with_him
69241	10.151738	0.896433	not_like_him
37776	2.425781	1.559467	not_like_him
68997	9.778962	1.195498	not_like_him
67416	12.219950	0.657677	not_like_him
59225	7.394151	0.954434	not_like_him
29138	8.518535	0.742546	love him
5962	2.798700	0.662632	be_OK_with_him
10847	0.637930	0.617373	be_OK_with_him
70527	10.750490	0.097415	not_like_him
9610	0.625382	0.140969	be_OK_with_him
64734	10.027968	0.282787	not_like_him
25941	9.817347	0.364197	love him
2763	0.646828	1.266069	be_OK_with_him
55601	3.347111	0.914294	not_like_him
31128	11.816892	0.193798	love him
5181	0.000000	1.480198	be_OK_with_him
69982	10.945666	0.993219	not_like_him
52440	10.244706	0.280539	love him
57350	2.579801	1.149172	not_like_him
57869	2.630410	0.098869	not_like_him
56557	11.746200	1.695517	love him
42342	8.104232	1.326277	love him
15560	12.409743	0.790295	love him
34826	12.167844	1.328086	love him
8569	3.198408	0.299287	be_OK_with_him
77623	16.055513	0.541052	not_like_him
78184	7.138659	0.158481	not_like_him
7036	4.831041	0.761419	be_OK_with_him
69616	10.082890	1.373611	not_like_him
21546	10.066867	0.788470	love him
36715	8.129538	0.329913	love him
20522	3.012463	1.138108	be_OK_with_him
42349	3.720391	0.845974	not_like_him
9037	0.773493	1.148256	be_OK_with_him
26728	10.962941	1.037324	love him
587	0.177621	0.162614	be_OK_with_him
48915	3.085853	0.967899	not_like_him
9824	8.426781	0.202558	be_OK_with_him
4135	1.825927	1.128347	be_OK_with_him
9666	2.185155	1.010173	be_OK_with_him
59333	7.184595	1.261338	not_like_him
36198	0.000000	0.116525	not_like_him
34909	8.901752	1.033527	love him
47516	2.451497	1.358795	not_like_him
55807	3.213631	0.432044	not_like_him
14036	3.974739	0.723929	be_OK_with_him
42856	9.601306	0.619232	love him
64007	8.363897	0.445341	not_like_him
59428	6.381484	1.365019	not_like_him
13730	0.000000	1.403914	be_OK_with_him
41740	9.609836	1.438105	love him
63546	9.904741	0.985862	not_like_him
30417	7.185807	1.489102	love him
69636	5.466703	1.216571	not_like_him
64660	0.000000	0.915898	not_like_him
14883	4.575443	0.535671	be_OK_with_him
7965	3.277076	1.010868	be_OK_with_him
68620	10.246623	1.239634	not_like_him
8738	2.341735	1.060235	be_OK_with_him
7544	3.201046	0.498843	be_OK_with_him
6377	6.066013	0.120927	be_OK_with_him
36842	8.829379	0.895657	love him
81046	15.833048	1.568245	not_like_him
67736	13.516711	1.220153	not_like_him
32492	0.664284	1.116755	not_like_him
39299	6.325139	0.605109	love him
77289	8.677499	0.344373	not_like_him
33835	8.188005	0.964896	love him
71890	9.414263	0.384030	not_like_him
32054	9.196547	1.138253	love him
38579	10.202968	0.452363	love him
55984	2.119439	1.481661	not_like_him
72694	13.635078	0.858314	not_like_him
42299	0.083443	0.701669	not_like_him
26635	9.149096	1.051446	love him
8579	1.933803	1.374388	be_OK_with_him
37302	14.115544	0.676198	love him
22878	8.933736	0.943352	love him
4364	2.661254	0.946117	be_OK_with_him
4985	0.988432	1.305027	be_OK_with_him
37068	2.063741	1.125946	not_like_him
41137	2.220590	0.690754	not_like_him
67759	6.424849	0.806641	not_like_him
11831	1.156153	1.613674	be_OK_with_him
34502	3.032720	0.601847	not_like_him
4088	3.076828	0.952089	be_OK_with_him
15199	0.000000	0.318105	be_OK_with_him
17309	7.750480	0.554015	love him
42816	10.958135	1.482500	love him
43751	10.222018	0.488678	love him
58335	2.367988	0.435741	not_like_him
75039	7.686054	1.381455	not_like_him
42878	11.464879	1.481589	love him
42770	11.075735	0.089726	love him
8848	3.543989	0.345853	be_OK_with_him
31340	8.123889	1.282880	love him
41413	4.331769	0.754467	love him
12731	0.120865	1.211961	be_OK_with_him
22447	6.116109	0.701523	love him
33564	7.474534	0.505790	love him
48907	8.819454	0.649292	love him
8762	6.802144	0.615284	be_OK_with_him
46696	12.666325	0.931960	love him
36851	8.636180	0.399333	love him
67639	11.730991	1.289833	not_like_him
171	8.132449	0.039062	be_OK_with_him
26674	10.296589	1.496144	love him
8739	7.583906	1.005764	be_OK_with_him
66668	9.777806	0.496377	not_like_him
68732	8.833546	0.513876	not_like_him
69995	4.907899	1.518036	not_like_him
82008	8.362736	1.285939	not_like_him
25054	9.084726	1.606312	love him
33085	14.164141	0.560970	love him
41379	9.080683	0.989920	love him
39417	6.522767	0.038548	love him
12556	3.690342	0.462281	be_OK_with_him
39432	3.563706	0.242019	not_like_him
38010	1.065870	1.141569	not_like_him
69306	6.683796	1.456317	not_like_him
38000	1.712874	0.243945	not_like_him
46321	13.109929	1.280111	love him
66293	11.327910	0.780977	not_like_him
22730	4.545711	1.233254	not_like_him
5952	3.367889	0.468104	be_OK_with_him
72308	8.326224	0.567347	not_like_him
60338	8.978339	1.442034	not_like_him
13301	5.655826	1.582159	be_OK_with_him
27884	8.855312	0.570684	love him
11188	6.649568	0.544233	be_OK_with_him
56796	3.966325	0.850410	not_like_him
8571	1.924045	1.664782	be_OK_with_him
4914	6.004812	0.280369	be_OK_with_him
10784	0.000000	0.375849	be_OK_with_him
39296	9.923018	0.092192	love him
13113	2.389084	0.119284	be_OK_with_him
70204	13.663189	0.133251	not_like_him
46813	11.434976	0.321216	love him
11697	0.358270	1.292858	be_OK_with_him
44183	9.598873	0.223524	love him
2225	6.375275	0.608040	be_OK_with_him
29066	11.580532	0.458401	love him
4245	5.319324	1.598070	be_OK_with_him
34379	4.324031	1.603481	not_like_him
44441	2.358370	1.273204	not_like_him
2022	0.000000	1.182708	be_OK_with_him
26866	12.824376	0.890411	love him
57070	1.587247	1.456982	not_like_him
32932	8.510324	1.520683	love him
51967	10.428884	1.187734	love him
44432	8.346618	0.042318	love him
67066	7.541444	0.809226	not_like_him
17262	2.540946	1.583286	be_OK_with_him
79728	9.473047	0.692513	not_like_him
14259	0.352284	0.474080	be_OK_with_him
6122	0.000000	0.589826	be_OK_with_him
76879	12.405171	0.567201	not_like_him
11426	4.126775	0.871452	be_OK_with_him
2493	0.034087	0.335848	be_OK_with_him
19910	1.177634	0.075106	be_OK_with_him
10939	0.000000	0.479996	be_OK_with_him
17716	0.994909	0.611135	be_OK_with_him
31390	11.053664	1.180117	love him
20375	0.000000	1.679729	be_OK_with_him
26309	2.495011	1.459589	not_like_him
33484	11.516831	0.001156	love him
45944	9.213215	0.797743	love him
4249	5.332865	0.109288	be_OK_with_him
6089	0.000000	1.689771	be_OK_with_him
7513	0.000000	1.126053	be_OK_with_him
27862	12.640062	1.690903	love him
39038	2.693142	1.317518	not_like_him
19218	3.328969	0.268271	be_OK_with_him
62911	7.193166	1.117456	not_like_him
77758	6.615512	1.521012	not_like_him
27940	8.000567	0.835341	love him
2194	4.017541	0.512104	be_OK_with_him
37072	13.245859	0.927465	love him
15585	5.970616	0.813624	be_OK_with_him
25577	11.668719	0.886902	love him
8777	4.283237	1.272728	be_OK_with_him
29016	10.742963	0.971401	love him
21910	12.326672	1.592608	love him
12916	0.000000	0.344622	be_OK_with_him
10976	0.000000	0.922846	be_OK_with_him
79065	10.602095	0.573686	not_like_him
36759	10.861859	1.155054	love him
50011	1.229094	1.638690	not_like_him
1155	0.410392	1.313401	be_OK_with_him
71600	14.552711	0.616162	not_like_him
30817	14.178043	0.616313	love him
54559	14.136260	0.362388	not_like_him
29764	0.093534	1.207194	not_like_him
69100	10.929021	0.403110	not_like_him
47324	11.432919	0.825959	love him
73199	9.134527	0.586846	not_like_him
44461	5.071432	1.421420	not_like_him
45617	11.460254	1.541749	love him
28221	11.620039	1.103553	love him
7091	4.022079	0.207307	be_OK_with_him
6110	3.057842	1.631262	be_OK_with_him
79016	7.782169	0.404385	not_like_him
18289	7.981741	0.929789	love him
43679	4.601363	0.268326	not_like_him
22075	2.595564	1.115375	not_like_him
23535	10.049077	0.391045	love him
25301	3.265444	1.572970	be_OK_with_him
32256	11.780282	1.511014	love him
36951	3.075975	0.286284	not_like_him
31290	1.795307	0.194343	not_like_him
38953	11.106979	0.202415	love him
35257	5.994413	0.800021	not_like_him
25847	9.706062	1.012182	love him
32680	10.582992	0.836025	love him
62018	7.038266	1.458979	not_like_him
9074	0.023771	0.015314	be_OK_with_him
33004	12.823982	0.676371	love him
44588	3.617770	0.493483	not_like_him
32565	8.346684	0.253317	love him
38563	6.104317	0.099207	not_like_him
75668	16.207776	0.584973	not_like_him
9069	6.401969	1.691873	be_OK_with_him
53395	2.298696	0.559757	not_like_him
28631	7.661515	0.055981	love him
71036	6.353608	1.645301	not_like_him
71142	10.442780	0.335870	not_like_him
37653	3.834509	1.346121	not_like_him
76839	10.998587	0.584555	not_like_him
9916	2.695935	1.512111	be_OK_with_him
38889	3.356646	0.324230	not_like_him
39075	14.677836	0.793183	love him
48071	1.551934	0.130902	not_like_him
7275	2.464739	0.223502	be_OK_with_him
41804	1.533216	1.007481	not_like_him
35665	12.473921	0.162910	love him
67956	6.491596	0.032576	not_like_him
41892	10.506276	1.510747	love him
38844	4.380388	0.748506	not_like_him
74197	13.670988	1.687944	not_like_him
14201	8.317599	0.390409	be_OK_with_him
3908	0.000000	0.556245	be_OK_with_him
2459	0.000000	0.290218	be_OK_with_him
32027	10.095799	1.188148	love him
12870	0.860695	1.482632	be_OK_with_him
9880	1.557564	0.711278	be_OK_with_him
72784	10.072779	0.756030	not_like_him
17521	0.000000	0.431468	be_OK_with_him
50283	7.140817	0.883813	love him
33536	11.384548	1.438307	love him
9452	3.214568	1.083536	be_OK_with_him
37457	11.720655	0.301636	love him
17724	6.374475	1.475925	love him
43869	5.749684	0.198875	love him
264	3.871808	0.552602	be_OK_with_him
25736	8.336309	0.636238	love him
39584	9.710442	1.503735	love him
31246	1.532611	1.433898	not_like_him
49567	9.785785	0.984614	love him
7052	2.633627	1.097866	be_OK_with_him
35493	9.238935	0.494701	love him
10986	1.205656	1.398803	be_OK_with_him
49508	3.124909	1.670121	not_like_him
5734	7.935489	1.585044	be_OK_with_him
65479	12.746636	1.560352	not_like_him
77268	10.732563	0.545321	not_like_him
28490	3.977403	0.766103	not_like_him
13546	4.194426	0.450663	be_OK_with_him
37166	9.610286	0.142912	love him
16381	4.797555	1.260455	be_OK_with_him
10848	1.615279	0.093002	be_OK_with_him
35405	4.614771	1.027105	not_like_him
15917	0.000000	1.369726	be_OK_with_him
6131	0.608457	0.512220	be_OK_with_him
67432	6.558239	0.667579	not_like_him
30354	12.315116	0.197068	love him
69696	7.014973	1.494616	not_like_him
33481	8.822304	1.194177	love him
43075	10.086796	0.570455	love him
38343	7.241614	1.661627	love him
14318	4.602395	1.511768	be_OK_with_him
5367	7.434921	0.079792	be_OK_with_him
37894	10.467570	1.595418	love him
36172	9.948127	0.003663	love him
40123	2.478529	1.568987	not_like_him
10976	5.938545	0.878540	be_OK_with_him
12705	0.000000	0.948004	be_OK_with_him
12495	5.559181	1.357926	be_OK_with_him
35681	9.776654	0.535966	love him
46202	3.092056	0.490906	not_like_him
11505	0.000000	1.623311	be_OK_with_him
22834	4.459495	0.538867	not_like_him
49901	8.334306	1.646600	love him
71932	11.226654	0.384686	not_like_him
13279	3.904737	1.597294	be_OK_with_him
49112	7.038205	1.211329	love him
77129	9.836120	1.054340	not_like_him
37447	1.990976	0.378081	not_like_him
62397	9.005302	0.485385	not_like_him
0	1.772510	1.039873	be_OK_with_him
15476	0.458674	0.819560	be_OK_with_him
40625	10.003919	0.231658	love him
36706	0.520807	1.476008	not_like_him
28580	10.678214	1.431837	love him
25862	4.425992	1.363842	not_like_him
63488	12.035355	0.831222	not_like_him
33944	10.606732	1.253858	love him
30099	1.568653	0.684264	not_like_him
13725	2.545434	0.024271	be_OK_with_him
36768	10.264062	0.982593	love him
64656	9.866276	0.685218	not_like_him
14927	0.142704	0.057455	be_OK_with_him
43231	9.853270	1.521432	love him
66087	6.596604	1.653574	not_like_him
19806	2.602287	1.321481	be_OK_with_him
41081	10.411776	0.664168	love him
10277	7.083449	0.622589	be_OK_with_him
7014	2.080068	1.254441	be_OK_with_him
17275	0.522844	1.622458	be_OK_with_him
31600	10.362000	1.544827	love him
59956	3.412967	1.035410	not_like_him
42181	6.796548	1.112153	love him
51743	4.092035	0.075804	not_like_him
5194	2.763811	1.564325	be_OK_with_him
30832	12.547439	1.402443	love him
7976	5.708052	1.596152	be_OK_with_him
14602	4.558025	0.375806	be_OK_with_him
41571	11.642307	0.438553	love him
55028	3.222443	0.121399	not_like_him
5837	4.736156	0.029871	be_OK_with_him
39808	10.839526	0.836323	love him
20944	4.194791	0.235483	be_OK_with_him
22146	14.936259	0.888582	love him
42169	3.310699	1.521855	not_like_him
7010	2.971931	0.034321	be_OK_with_him
3807	9.261667	0.537807	be_OK_with_him
29241	7.791833	1.111416	love him
52696	1.480470	1.028750	not_like_him
42545	3.677287	0.244167	not_like_him
24437	2.202967	1.370399	not_like_him
16037	5.796735	0.935893	be_OK_with_him
8493	3.063333	0.144089	be_OK_with_him
68080	11.233094	0.492487	not_like_him
59016	1.965570	0.005697	not_like_him
11810	8.616719	0.137419	be_OK_with_him
68630	6.609989	1.083505	not_like_him
7629	1.712639	1.086297	be_OK_with_him
71992	10.117445	1.299319	not_like_him
13398	0.000000	1.104178	be_OK_with_him
26241	9.824777	1.346821	love him
11160	1.653089	0.980949	be_OK_with_him
76701	18.178822	1.473671	not_like_him
32174	6.781126	0.885340	love him
45043	8.206750	1.549223	love him
42173	10.081853	1.376745	love him
69801	6.288742	0.112799	not_like_him
41737	3.695937	1.543589	not_like_him
46979	6.726151	1.069380	love him
79267	12.969999	1.568223	not_like_him
4615	2.661390	1.531933	be_OK_with_him
32907	7.072764	1.117386	love him
37444	9.123366	1.318988	love him
569	3.743946	1.039546	be_OK_with_him
8723	2.341300	0.219361	be_OK_with_him
6024	0.541913	0.592348	be_OK_with_him
52252	2.310828	1.436753	not_like_him
8358	6.226597	1.427316	be_OK_with_him
26166	7.277876	0.489252	love him
